batch_id,variant,weight_profile,psi_lambda,psi_threshold,scenario,profile,run_index,seed,event_observed,first_event_step,detect_step,lead_steps,psi_score,non_regime_score,term_t,term_d,term_g,term_s,term_regime,term_variance,regime_share_of_score,collapse_share_at_detect,s_network_at_detect,cluster_variance_at_detect,regime_weight_at_detect
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,0,8390,1,87,69,18,0.300498,0.300498,0.033152,0.059945,0.0,0.206247,0.0,0.001154,0.0,0.0,0.410723,0.011537,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,1,8391,1,87,72,15,0.313223,0.313223,0.035348,0.061361,0.0,0.215336,0.0,0.001178,0.0,0.1,0.384754,0.011779,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,2,8392,1,86,72,14,0.31307,0.31307,0.0341,0.06193,0.0,0.216013,0.0,0.001027,0.0,0.1,0.382821,0.010274,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,3,8393,1,87,71,16,0.302571,0.302571,0.032394,0.060144,0.0,0.208861,0.0,0.001172,0.0,0.083333,0.403254,0.011725,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,4,8394,1,88,72,16,0.302419,0.302419,0.03285,0.063485,0.0,0.204953,0.0,0.001131,0.0,0.083333,0.414419,0.011312,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,5,8395,1,87,72,15,0.307296,0.307296,0.033488,0.061522,0.0,0.211103,0.0,0.001184,0.0,0.066667,0.39685,0.011836,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,6,8396,1,87,72,15,0.306118,0.306118,0.033231,0.061908,0.0,0.209842,0.0,0.001136,0.0,0.05,0.40045,0.01136,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,7,8397,1,87,71,16,0.313142,0.313142,0.036202,0.059979,0.0,0.215743,0.0,0.001218,0.0,0.1,0.383591,0.012181,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,8,8398,1,88,73,15,0.310928,0.310928,0.033086,0.063147,0.0,0.213606,0.0,0.001089,0.0,0.066667,0.389698,0.010891,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,low_stress,9,8399,1,87,71,16,0.300923,0.300923,0.034692,0.06086,0.0,0.204206,0.0,0.001165,0.0,0.066667,0.416553,0.01165,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,0,8400,1,60,51,9,0.304866,0.304866,0.033775,0.058892,0.0,0.210996,0.0,0.001203,0.0,0.083333,0.397155,0.012033,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,1,8401,1,61,52,9,0.318679,0.318679,0.033868,0.059575,0.0,0.223725,0.0,0.001511,0.0,0.116667,0.360787,0.015106,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,2,8402,1,61,52,9,0.31873,0.31873,0.035326,0.05869,0.0,0.223189,0.0,0.001525,0.0,0.133333,0.362318,0.015252,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,3,8403,1,61,52,9,0.316311,0.316311,0.034083,0.059585,0.0,0.221284,0.0,0.001358,0.0,0.116667,0.367759,0.013576,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,4,8404,1,59,51,8,0.308757,0.308757,0.035356,0.058763,0.0,0.213493,0.0,0.001145,0.0,0.116667,0.390019,0.011452,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,5,8405,1,61,51,10,0.303203,0.303203,0.034935,0.058958,0.0,0.208089,0.0,0.001221,0.0,0.033333,0.405461,0.012205,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,6,8406,1,57,51,6,0.308328,0.308328,0.038169,0.059655,0.0,0.209593,0.0,0.00091,0.0,0.066667,0.401162,0.009101,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,7,8407,1,58,51,7,0.316217,0.316217,0.041324,0.060625,0.0,0.213343,0.0,0.000925,0.0,0.133333,0.390449,0.009248,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,8,8408,1,60,52,8,0.319329,0.319329,0.035036,0.059479,0.0,0.223434,0.0,0.001381,0.0,0.116667,0.361618,0.013809,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,mid_stress,9,8409,1,61,51,10,0.306696,0.306696,0.033738,0.059053,0.0,0.212577,0.0,0.001327,0.0,0.116667,0.392636,0.013272,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,0,8410,1,24,18,6,0.31251,0.31251,0.077226,0.027416,0.076753,0.130205,0.0,0.00091,0.0,0.0,0.627987,0.009096,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,1,8411,1,26,17,9,0.300684,0.300684,0.071704,0.028263,0.072482,0.127527,0.0,0.000708,0.0,0.0,0.635636,0.00708,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,2,8412,1,25,18,7,0.303255,0.303255,0.074978,0.028035,0.073273,0.126376,0.0,0.000594,0.0,0.0,0.638927,0.005938,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,3,8413,1,24,16,8,0.306812,0.306812,0.07246,0.030832,0.071781,0.131137,0.0,0.000603,0.0,0.0,0.625324,0.006025,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,4,8414,1,23,16,7,0.304834,0.304834,0.076185,0.029753,0.07301,0.124843,0.0,0.001042,0.0,0.0,0.643306,0.010423,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,5,8415,1,27,18,9,0.307884,0.307884,0.074183,0.028317,0.073378,0.130967,0.0,0.001039,0.0,0.016667,0.625808,0.01039,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,6,8416,1,23,16,7,0.308875,0.308875,0.073927,0.030707,0.071878,0.131696,0.0,0.000667,0.0,0.0,0.623725,0.006669,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,7,8417,1,23,16,7,0.306618,0.306618,0.077291,0.030714,0.074364,0.123636,0.0,0.000614,0.0,0.0,0.646755,0.00614,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,8,8418,1,26,17,9,0.30125,0.30125,0.069892,0.029835,0.071519,0.1292,0.0,0.000804,0.0,0.0,0.630856,0.008036,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,psi_corruption,high_stress,9,8419,1,25,18,7,0.311333,0.311333,0.077084,0.028525,0.075619,0.12935,0.0,0.000754,0.0,0.0,0.630428,0.007539,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,0,8320,1,31,16,15,0.301807,0.301807,0.066569,0.035505,0.07559,0.123875,0.0,0.000267,0.0,0.0,0.681464,0.002674,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,1,8321,1,32,17,15,0.304692,0.304692,0.068064,0.0342,0.076981,0.125107,0.0,0.000339,0.0,0.0,0.678296,0.003393,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,2,8322,1,29,15,14,0.302904,0.302904,0.067296,0.036958,0.076842,0.121622,0.0,0.000187,0.0,0.0,0.687259,0.001873,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,3,8323,1,31,16,15,0.303221,0.303221,0.066821,0.034874,0.07679,0.124527,0.0,0.000209,0.0,0.0,0.679787,0.002088,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,4,8324,1,31,15,16,0.301346,0.301346,0.066013,0.036419,0.077067,0.121681,0.0,0.000166,0.0,0.0,0.687107,0.001664,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,5,8325,1,32,17,15,0.302913,0.302913,0.066788,0.03485,0.076239,0.124703,0.0,0.000333,0.0,0.0,0.679336,0.003331,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,6,8326,1,32,15,17,0.300404,0.300404,0.065908,0.037278,0.075902,0.121105,0.0,0.000211,0.0,0.0,0.688586,0.002112,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,7,8327,1,33,17,16,0.307851,0.307851,0.066198,0.034804,0.077155,0.129503,0.0,0.00019,0.0,0.0,0.666992,0.001901,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,8,8328,1,31,16,15,0.306438,0.306438,0.066784,0.035307,0.07678,0.127253,0.0,0.000314,0.0,0.0,0.672778,0.003143,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,async_message_loss,high_stress,9,8329,1,32,15,17,0.303584,0.303584,0.064632,0.035908,0.075255,0.127602,0.0,0.000187,0.0,0.0,0.671881,0.00187,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,0,8350,1,25,16,9,0.312121,0.312121,0.076829,0.031734,0.077071,0.125891,0.0,0.000596,0.0,0.0,0.67628,0.00596,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,1,8351,1,24,14,10,0.302471,0.302471,0.070756,0.033464,0.07339,0.124366,0.0,0.000495,0.0,0.0,0.680201,0.004949,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,2,8352,1,24,14,10,0.301175,0.301175,0.069536,0.032351,0.073554,0.125376,0.0,0.000359,0.0,0.0,0.677605,0.00359,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,3,8353,1,26,16,10,0.308239,0.308239,0.072126,0.032682,0.07372,0.129286,0.0,0.000425,0.0,0.0,0.667551,0.004249,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,4,8354,1,26,16,10,0.309063,0.309063,0.071955,0.031259,0.075169,0.130186,0.0,0.000495,0.0,0.0,0.665237,0.004947,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,5,8355,1,23,15,8,0.311823,0.311823,0.074592,0.03327,0.075727,0.127791,0.0,0.000443,0.0,0.0,0.671394,0.004434,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,6,8356,1,24,14,10,0.304345,0.304345,0.070164,0.03383,0.073193,0.126718,0.0,0.00044,0.0,0.0,0.674155,0.004402,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,7,8357,1,25,15,10,0.310562,0.310562,0.072686,0.032475,0.076191,0.128896,0.0,0.000315,0.0,0.0,0.668552,0.003147,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,8,8358,1,23,14,9,0.309288,0.309288,0.073736,0.032768,0.075497,0.126881,0.0,0.000407,0.0,0.0,0.673735,0.004065,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,9,8359,1,27,16,11,0.302312,0.302312,0.070365,0.032529,0.073488,0.125304,0.0,0.000625,0.0,0.0,0.677789,0.006251,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,0,8360,1,98,76,22,0.303241,0.303241,0.030391,0.07014,0.0,0.202114,0.0,0.000596,0.0,0.0,0.480278,0.005963,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,1,8361,1,98,76,22,0.309495,0.309495,0.03101,0.070049,0.0,0.207689,0.0,0.000748,0.0,0.0,0.465942,0.007478,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,2,8362,1,98,77,21,0.303249,0.303249,0.030431,0.071235,0.0,0.200838,0.0,0.000745,0.0,0.0,0.48356,0.007452,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,3,8363,1,99,76,23,0.307433,0.307433,0.031206,0.070255,0.0,0.205199,0.0,0.000773,0.0,0.0,0.472345,0.007731,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,4,8364,1,98,79,19,0.30769,0.30769,0.032092,0.070291,0.0,0.204655,0.0,0.000652,0.0,0.0,0.473743,0.006518,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,5,8365,1,96,75,21,0.307311,0.307311,0.033951,0.070481,0.0,0.202298,0.0,0.000581,0.0,0.0,0.479806,0.005813,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,6,8366,1,99,76,23,0.303766,0.303766,0.030374,0.069984,0.0,0.202719,0.0,0.00069,0.0,0.0,0.478722,0.006895,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,7,8367,1,97,76,21,0.310579,0.310579,0.032489,0.07062,0.0,0.206786,0.0,0.000684,0.0,0.0,0.468265,0.006844,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,8,8368,1,92,75,17,0.300805,0.300805,0.031122,0.069769,0.0,0.199319,0.0,0.000594,0.0,0.0,0.487465,0.005943,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,9,8369,1,97,76,21,0.3108,0.3108,0.031913,0.069841,0.0,0.20831,0.0,0.000737,0.0,0.0,0.464346,0.007365,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,0,8370,1,66,54,12,0.310062,0.310062,0.034504,0.064937,0.0,0.209873,0.0,0.000747,0.0,0.0,0.460327,0.007473,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,1,8371,1,66,54,12,0.316134,0.316134,0.035824,0.064922,0.0,0.214425,0.0,0.000964,0.0,0.0,0.448622,0.009642,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,2,8372,1,65,54,11,0.315193,0.315193,0.036459,0.064742,0.0,0.213135,0.0,0.000858,0.0,0.0,0.451939,0.008577,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,3,8373,1,66,55,11,0.318507,0.318507,0.035537,0.066062,0.0,0.216021,0.0,0.000887,0.0,0.083333,0.444517,0.008867,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,4,8374,1,67,54,13,0.314988,0.314988,0.035316,0.064729,0.0,0.21391,0.0,0.001033,0.0,0.0,0.449945,0.010333,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,5,8375,1,67,54,13,0.317693,0.317693,0.035515,0.06527,0.0,0.215707,0.0,0.0012,0.0,0.0,0.445324,0.012003,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,6,8376,1,62,53,9,0.301485,0.301485,0.035198,0.065044,0.0,0.200607,0.0,0.000636,0.0,0.0,0.484153,0.006359,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,7,8377,1,67,54,13,0.304443,0.304443,0.031832,0.066145,0.0,0.205497,0.0,0.000968,0.0,0.016667,0.471578,0.009675,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,8,8378,1,66,54,12,0.314293,0.314293,0.035169,0.064605,0.0,0.213565,0.0,0.000954,0.0,0.0,0.450833,0.009536,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,9,8379,1,67,54,13,0.307472,0.307472,0.032904,0.064667,0.0,0.209048,0.0,0.000853,0.0,0.016667,0.462447,0.008531,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,0,8380,1,27,17,10,0.303789,0.303789,0.072614,0.028789,0.075512,0.126355,0.0,0.000519,0.0,0.0,0.675087,0.005192,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,1,8381,1,25,15,10,0.305528,0.305528,0.070495,0.030904,0.074159,0.12957,0.0,0.0004,0.0,0.0,0.66682,0.004001,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,2,8382,1,27,18,9,0.306578,0.306578,0.074705,0.027902,0.076414,0.12681,0.0,0.000748,0.0,0.0,0.673918,0.007476,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,3,8383,1,28,17,11,0.301711,0.301711,0.071047,0.029516,0.074558,0.126087,0.0,0.000502,0.0,0.0,0.675775,0.005019,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,4,8384,1,27,17,10,0.306487,0.306487,0.073839,0.030177,0.075925,0.125901,0.0,0.000645,0.0,0.0,0.676255,0.006452,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,5,8385,1,27,16,11,0.301351,0.301351,0.069621,0.030827,0.07348,0.127082,0.0,0.000342,0.0,0.0,0.673218,0.003417,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,6,8386,1,25,16,9,0.310442,0.310442,0.073907,0.029258,0.076375,0.130387,0.0,0.000515,0.0,0.0,0.66472,0.00515,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,7,8387,1,26,16,10,0.307974,0.307974,0.073678,0.02996,0.075439,0.128195,0.0,0.000703,0.0,0.0,0.670355,0.007034,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,8,8388,1,25,15,10,0.304571,0.304571,0.071617,0.030868,0.074517,0.12709,0.0,0.000479,0.0,0.0,0.673197,0.004788,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,9,8389,1,28,17,11,0.311799,0.311799,0.071466,0.029364,0.076645,0.133857,0.0,0.000466,0.0,0.0,0.655796,0.004662,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,0,8390,1,87,66,21,0.300905,0.300905,0.030248,0.066007,0.0,0.203875,0.0,0.000775,0.0,0.0,0.475749,0.007749,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,1,8391,1,87,69,18,0.308476,0.308476,0.032296,0.065249,0.0,0.210105,0.0,0.000826,0.0,0.0,0.459729,0.008257,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,2,8392,1,86,69,17,0.307755,0.307755,0.031603,0.065894,0.0,0.209579,0.0,0.000679,0.0,0.0,0.461083,0.006795,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,3,8393,1,87,68,19,0.30023,0.30023,0.029823,0.064535,0.0,0.205063,0.0,0.000809,0.0,0.0,0.472695,0.008086,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,4,8394,1,88,70,18,0.306332,0.306332,0.03207,0.066498,0.0,0.206863,0.0,0.000902,0.0,0.016667,0.468067,0.00902,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,5,8395,1,87,69,18,0.301759,0.301759,0.03111,0.065263,0.0,0.204589,0.0,0.000797,0.0,0.0,0.473913,0.007965,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,6,8396,1,87,69,18,0.301907,0.301907,0.030631,0.065835,0.0,0.204638,0.0,0.000803,0.0,0.0,0.473788,0.008032,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,7,8397,1,87,67,20,0.300887,0.300887,0.030947,0.065269,0.0,0.203917,0.0,0.000754,0.0,0.0,0.475642,0.007543,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,8,8398,1,88,70,18,0.304328,0.304328,0.030665,0.066381,0.0,0.206553,0.0,0.000728,0.0,0.0,0.468863,0.007283,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,low_stress,9,8399,1,87,69,18,0.307316,0.307316,0.034269,0.064639,0.0,0.207565,0.0,0.000843,0.0,0.033333,0.466262,0.008432,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,0,8400,1,60,50,10,0.312851,0.312851,0.033101,0.064896,0.0,0.213934,0.0,0.00092,0.0,0.0,0.449884,0.009204,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,1,8401,1,61,50,11,0.303676,0.303676,0.028823,0.065502,0.0,0.208426,0.0,0.000924,0.0,0.0,0.464047,0.009244,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,2,8402,1,61,50,11,0.303585,0.303585,0.030183,0.064357,0.0,0.208096,0.0,0.000948,0.0,0.0,0.464895,0.009479,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,3,8403,1,61,50,11,0.302875,0.302875,0.029571,0.065474,0.0,0.207051,0.0,0.000779,0.0,0.0,0.467584,0.007789,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,4,8404,1,59,50,9,0.315681,0.315681,0.034646,0.065048,0.0,0.215204,0.0,0.000783,0.0,0.016667,0.446619,0.007834,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,5,8405,1,61,50,11,0.309679,0.309679,0.033719,0.064976,0.0,0.210046,0.0,0.000939,0.0,0.0,0.459882,0.009386,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,6,8406,1,57,50,7,0.315829,0.315829,0.036549,0.065892,0.0,0.212579,0.0,0.000809,0.0,0.016667,0.453367,0.008088,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,7,8407,1,58,50,8,0.32335,0.32335,0.040363,0.067017,0.0,0.215337,0.0,0.000632,0.0,0.0,0.446277,0.006324,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,8,8408,1,60,50,10,0.305643,0.305643,0.030158,0.065764,0.0,0.208888,0.0,0.000833,0.0,0.0,0.462859,0.008332,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,mid_stress,9,8409,1,61,50,11,0.314565,0.314565,0.03303,0.065303,0.0,0.21529,0.0,0.000942,0.0,0.0,0.446397,0.009425,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,0,8410,1,24,15,9,0.304685,0.304685,0.073298,0.03156,0.076653,0.122664,0.0,0.00051,0.0,0.0,0.684578,0.005101,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,1,8411,1,26,15,11,0.306988,0.306988,0.071667,0.031841,0.075272,0.127711,0.0,0.000497,0.0,0.0,0.6716,0.004974,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,2,8412,1,25,16,9,0.307988,0.307988,0.074305,0.031698,0.07558,0.126003,0.0,0.000403,0.0,0.0,0.675992,0.004028,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,3,8413,1,24,14,10,0.309531,0.309531,0.071521,0.034404,0.074376,0.12882,0.0,0.00041,0.0,0.0,0.668749,0.0041,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,4,8414,1,23,14,9,0.307641,0.307641,0.074844,0.033563,0.075232,0.123375,0.0,0.000628,0.0,0.0,0.68275,0.006282,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,5,8415,1,27,15,12,0.304145,0.304145,0.069949,0.032155,0.073419,0.128066,0.0,0.000555,0.0,0.0,0.670687,0.005551,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,6,8416,1,23,14,9,0.31361,0.31361,0.073215,0.034942,0.074201,0.13082,0.0,0.000432,0.0,0.0,0.663605,0.004316,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,7,8417,1,23,13,10,0.301388,0.301388,0.072262,0.035636,0.07383,0.11936,0.0,0.0003,0.0,0.0,0.693073,0.003002,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,8,8418,1,26,15,11,0.307666,0.307666,0.070369,0.03373,0.074325,0.128692,0.0,0.00055,0.0,0.0,0.669078,0.005498,0.15
grand_sim_v0_4,no_regime_renormalized,stability_heavy,0.1,0.3,psi_corruption,high_stress,9,8419,1,25,15,10,0.302964,0.302964,0.072482,0.03241,0.075268,0.12237,0.0,0.000434,0.0,0.0,0.685335,0.004338,0.15
