run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
32,73,random,500,False,False,0.233,1.0,1.0,0,1,1.0,0.891,46,41,0.1,0.038,0.028,6,0,0.0,,0,0.038,0.028,0.038,100,0,,False,True,0.0,none,0,0,0
33,74,random,500,False,False,0.334,1.0,1.0,0,1,1.0,0.771,35,27,0.1,0.075,0.059,6,0,0.0,,0,0.075,0.059,0.075,100,0,,False,True,0.0,none,0,0,0
34,75,random,500,False,False,0.106,1.0,1.0,0,1,1.0,0.877,57,50,0.1,0.004,0.002,6,0,0.0,,0,0.004,0.002,0.004,100,0,,False,True,0.0,none,0,0,0
35,76,random,500,False,False,0.235,1.0,1.0,0,1,1.0,0.867,45,39,0.1,0.037,0.027,6,0,0.0,,0,0.037,0.027,0.037,100,0,,False,True,0.0,none,0,0,0
36,77,random,500,False,False,0.131,1.0,1.0,0,1,1.0,0.904,52,47,0.1,0.006,0.006,6,0,0.0,,0,0.006,0.006,0.006,100,0,,False,True,0.0,none,0,0,0
37,78,random,500,True,True,0.594,1.0,1.0,0,1,1.0,0.625,16,10,0.1,0.277,0.236,6,0,0.0,,0,0.277,0.236,0.277,100,0,,False,True,0.0,none,0,0,0
38,79,random,500,False,False,0.143,1.0,1.0,0,1,1.0,0.87,54,47,0.1,0.012,0.008,6,0,0.0,,0,0.012,0.008,0.012,100,0,,False,True,0.0,none,0,0,0
39,80,random,500,False,False,0.298,1.0,1.0,0,1,1.0,0.854,41,35,0.1,0.061,0.045,6,0,0.0,,0,0.061,0.045,0.061,100,0,,False,True,0.0,none,0,0,0
40,81,random,500,False,False,0.268,1.0,1.0,0,1,1.0,0.875,40,35,0.1,0.043,0.031,6,0,0.0,,0,0.043,0.031,0.043,100,0,,False,True,0.0,none,0,0,0
41,82,random,500,False,False,0.375,1.0,1.0,0,1,1.0,0.788,33,26,0.1,0.112,0.087,6,0,0.0,,0,0.112,0.087,0.112,100,0,,False,True,0.0,none,0,0,0
42,83,random,500,False,False,0.3,1.0,1.0,0,1,1.0,0.838,37,31,0.1,0.045,0.033,6,0,0.0,,0,0.045,0.033,0.045,100,0,,False,True,0.0,none,0,0,0
43,84,random,500,False,False,0.215,1.0,1.0,0,1,1.0,0.851,47,40,0.1,0.018,0.009,6,0,0.0,,0,0.018,0.009,0.018,100,0,,False,True,0.0,none,0,0,0
44,85,random,500,False,False,0.141,1.0,1.0,0,1,1.0,0.891,55,49,0.1,0.011,0.007,6,0,0.0,,0,0.011,0.007,0.011,100,0,,False,True,0.0,none,0,0,0
45,86,random,500,False,False,0.165,1.0,1.0,0,1,1.0,0.837,49,41,0.1,0.015,0.01,6,0,0.0,,0,0.015,0.01,0.015,100,0,,False,True,0.0,none,0,0,0
46,87,random,500,False,False,0.287,1.0,1.0,0,1,1.0,0.806,36,29,0.1,0.05,0.039,6,0,0.0,,0,0.05,0.039,0.05,100,0,,False,True,0.0,none,0,0,0
