run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
41,82,federation,500,False,False,0.064,1.0,1.0,0,1,1.0,0.857,63,54,0.0,0.004,0.001,6,0,0.0,,0,0.002,0.0,0.002,100,0,,False,True,0.0,none,0,0,0
42,83,federation,500,False,False,0.062,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
43,84,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.883,60,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
44,85,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.885,61,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
45,86,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.937,63,59,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
46,87,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.9,60,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
47,88,federation,500,False,False,0.058,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
48,89,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.889,63,56,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
49,90,federation,500,False,False,0.098,1.0,1.0,0,2,0.957,0.852,61,52,0.0,0.025,0.017,6,0,0.0,,0,0.007,0.004,0.007,100,0,,False,True,0.0,none,0,0,0
50,91,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.787,61,48,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
51,92,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.921,63,58,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
52,93,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.774,62,48,0.0,0.005,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
53,94,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
54,95,federation,500,False,False,0.058,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
55,96,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.836,61,51,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
56,97,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.797,59,47,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
57,98,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.871,62,54,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
