# v1.3 Round Raw Data Pack
# Generated: 2026-04-26
# Sources:
# - v13_blocking_diagnostic_summary.csv
# - v13_blocking_diagnostic_runs.csv

## BEGIN v13_blocking_diagnostic_summary.csv
test_name,scenario,stable_run_rate,failure_rate,recovered_run_rate,avg_final_stability,avg_min_stability,avg_final_trust,avg_min_trust,avg_final_disturbance,avg_max_disturbance,avg_final_cognitive_distortion,avg_max_cognitive_distortion,trust_first_rate,disturbance_first_rate,cognition_first_rate,tie_first_rate,no_stressor_rate,note
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,14,56,0.9706788536081297,0.7331549422191296,0.9987848376787472,0.8599215397015125,0.12364037104930004,0.13678142691247702,0.9666666666666667,31,36,0,1,0,,0.8392426721035102,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,15,57,0.8288357865534326,0.7398141587826653,0.9968228124916565,0.7145075364974551,0.16907751797633097,0.21843897259042375,0.8333333333333334,4,5,0,1,0,,0.8658796740621836,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,16,58,0.9985048282045741,0.6166250605546381,0.999892964335257,0.9636478889519289,0.10380824590663379,0.14669661756165386,0.9466666666666667,65,73,0,1,0,,0.8185637165871519,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,17,59,0.9996751626267988,0.7198443012237153,0.9998359807745358,1.0,0.17126060876867988,0.14070583793470265,0.9333333333333333,35,43,0,1,0,,0.8334825554633064,tie
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,18,60,0.9434768217859549,0.7471832612012387,0.9951594663678562,0.8370877086117005,0.1967053136553812,0.15283919159087994,0.9466666666666667,48,54,0,1,0,,0.8677392236352902,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,19,61,0.9494450506478743,0.7431678080139542,0.9999823587370315,0.7759652522013945,0.2561759000642513,0.19857825364570558,0.94,34,37,0,1,0,,0.8313296812696822,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,20,62,0.9702921626404385,0.7858764852301331,0.9995055813735431,0.8732105952408757,0.13559309258117253,0.15064623102956992,0.98,82,85,0,1,0,,0.8454376959259668,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,21,63,0.9984834732346696,0.8166547166234405,0.9999972726841949,0.9730755767560811,0.13576403624277042,0.16116532651514204,1.0,,,1,0,0,,0.8140323937167608,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,22,64,0.9711880623076596,0.654324003083098,0.9990988445222105,0.8387221049082944,0.11299238659327632,0.19285891087034968,0.7533333333333333,7,11,0,1,0,,0.8709576996695141,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,23,65,0.9607588921218762,0.800081646588144,0.9999971358422469,0.8408592267306921,0.6036528298138055,0.24229402645257747,1.0,,,1,0,0,,0.8292705253659959,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,24,66,0.9863014254411591,0.7849853463232481,0.9999627513638888,0.9017512253034605,0.11724528032939899,0.19012827665376683,0.98,36,39,0,1,0,,0.8364859517157035,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,25,67,0.8695491593995986,0.6470167274872703,0.9998879299658748,0.7034525824860998,0.18646720298491992,0.21932099231301938,0.8666666666666667,3,5,0,1,0,,0.8303744510420805,tie
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,26,68,0.9973915150136456,0.7568373340942903,0.9999997930208736,1.0,0.09586151048989493,0.14635893485307824,0.96,91,93,0,1,0,,0.8234651421077818,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,27,69,0.8600577721838429,0.7550204826304235,0.9999108980207658,0.8023760764568305,0.14122363923038211,0.18955780382834486,0.94,132,133,0,1,0,,0.8384669793147902,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,28,70,0.9710757080260656,0.577611209513731,0.9999682539313006,0.8436804443472287,0.6126678273118802,0.23606791024321438,0.8266666666666667,6,16,0,1,0,,0.8473370267539767,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,29,71,0.9882093376499812,0.6020488845201419,0.999973331353298,0.8525766056739881,0.1556121276259343,0.20549143447579932,0.8866666666666667,12,16,0,1,0,,0.8279877812896819,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,0,42,0.8694578608365098,0.6593778013354135,0.998440290922777,0.6799917789097072,0.2812910724442843,0.24971601154050635,0.88,5,8,0,1,0,,0.9228437550206953,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,1,43,0.8069765568962712,0.47323453976038865,0.9915690107061161,0.7525802493359105,0.2837684474120199,0.2108516341017378,0.54,14,17,0,1,0,,0.9530574586737836,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,2,44,0.8086114039579554,0.5903882943291515,0.9813587239227577,0.7816131571398505,0.20528068905931707,0.15457821087408405,0.58,11,15,0,1,0,,0.9444959003818375,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,3,45,0.8656734514389051,0.6076540245690327,0.9805384381232066,0.7043926240833842,0.22536051022851677,0.18766549077341577,0.5666666666666667,7,20,0,1,0,,0.9341843816034747,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,4,46,0.6362006385989213,0.5718285965692951,0.999168478797495,0.4956513812439557,0.3174287082736622,0.28333338941606273,0.5333333333333333,6,19,0,1,1,ended_below_threshold,0.9396814953763999,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,5,47,0.8717776075365076,0.5068788274151047,0.9642794207263178,0.7461471303070932,0.23691029001731362,0.18823209521411488,0.5,3,22,0,1,0,,0.9568354267530744,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,6,48,0.8835045252558379,0.6387595439845241,0.9699568949673125,0.7052335029681012,0.2062216190664202,0.22680978231156482,0.5466666666666666,8,12,0,1,0,,0.9445672642611561,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,7,49,0.8645333105809438,0.5739567457450917,0.9410364845882829,0.7959161028940827,0.2500030851608973,0.17865437585773952,0.6,2,7,0,1,0,,0.9470570196780606,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,8,50,0.8494585863484664,0.5994536615265653,0.9944951442987757,0.8156283531939797,0.21888151830736874,0.16139632699599848,0.6466666666666666,3,9,0,1,0,,0.9343072091495073,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,9,51,0.99992397252385,0.5755152020883565,0.99992397252385,0.85803499993511,0.20639179800972227,0.22872064316695753,0.62,33,59,0,1,0,,0.9403264302207056,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,10,52,0.748683483302667,0.7111517670930614,0.9999573365888652,0.632544826513108,0.22467777563434643,0.21875932443012178,0.9066666666666666,12,13,0,1,1,ended_below_threshold,0.922375130665481,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,11,53,0.7703338246240352,0.6125261213005533,0.9922503828114785,0.7290144737849428,0.20032440528336334,0.18037465441696182,0.6533333333333333,43,49,0,1,1,ended_below_threshold,0.9373835161562545,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,12,54,0.9838847502999508,0.5278311026185442,0.9838847502999508,0.8435395654771475,0.21333541964401107,0.21525010333109124,0.6,10,30,0,1,0,,0.9456453741502784,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,13,55,0.7849651531718744,0.5367041299602668,0.986617799324259,0.7104716902372354,0.2125385014856685,0.17200581279695348,0.5133333333333333,12,15,0,1,1,ended_below_threshold,0.9558231600529645,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,14,56,0.8508191968554195,0.5889465976715695,0.9857818983256502,0.7889318012257771,0.20765645703615518,0.1633365603338001,0.68,6,11,0,1,0,,0.9360076182072328,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,15,57,0.6897330674524292,0.5871263856660748,0.9819795909955494,0.5394145377384005,0.296180250742967,0.2803328881411525,0.42,3,9,0,1,1,ended_below_threshold,0.9538367023564067,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,16,58,0.9532178426169929,0.5155671412040661,0.9997374841674256,0.8255607173128385,0.19279547485995707,0.17420717087061593,0.8266666666666667,24,27,0,1,0,,0.9222400822440467,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,17,59,0.972353428547101,0.5586381721828161,0.9926789603109382,0.7949833643356088,0.2557725456767826,0.16774205596086234,0.6666666666666666,24,55,0,1,0,,0.9288588551562494,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,18,60,0.8456908112711115,0.6326060992027751,0.9547693912050124,0.7830629414126467,0.2754480308635162,0.17557176836002694,0.5533333333333333,15,22,0,1,0,,0.9521806817354459,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,19,61,0.8566752778145024,0.6225362886237203,0.9881857801819782,0.6820414617597108,0.33601107031017674,0.22642874597970397,0.7466666666666667,17,24,0,1,0,,0.9276114243140343,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,20,62,0.873838088240939,0.6747757204496478,0.984614951577502,0.8141955277818316,0.2225634714622977,0.1754296424428452,0.6066666666666667,32,37,0,1,0,,0.9350351028893386,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,21,63,0.9383889412394711,0.680408839687482,0.99947896229525,0.8051617527284014,0.22480536396499368,0.1856916705857765,0.8666666666666667,29,39,0,1,0,,0.9191731063928434,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,22,64,0.8791253425446005,0.5273508377099329,0.9934004375913342,0.7658469372066516,0.19436839293674835,0.22100674608891477,0.42,6,46,0,1,0,,0.9602139590407358,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,23,65,0.8982828320030044,0.6759964529272132,0.9997016723565043,0.7444217661543117,0.7016417055540203,0.2719819579965169,0.6933333333333334,5,12,0,1,0,,0.9328152163885132,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,24,66,0.927247709203716,0.6501251535614451,0.9985480301427474,0.8180494230142958,0.20552837571835733,0.21663636794131247,0.72,34,57,0,1,0,,0.9372470514260535,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,25,67,0.7516862773241131,0.4956344104286138,0.9943862483921113,0.5642392391664346,0.2695143808167466,0.26339782036639353,0.5933333333333334,2,38,0,1,1,ended_below_threshold,0.9359157305268043,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,26,68,0.9826973778388586,0.633054011588575,0.996925184791545,0.88046608870418,0.19741202551238238,0.18196965215463998,0.7466666666666667,73,104,0,1,0,,0.9324612815135076,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,27,69,0.6793481394647544,0.5866136707772548,0.9976489167065256,0.5786178278673613,0.2501426004884555,0.2503332215451751,0.84,15,19,0,1,1,ended_below_threshold,0.929197908219204,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,28,70,0.8914611366849813,0.4478435985038932,0.997447690632681,0.7363743189608953,0.7049834818621973,0.2644094265460435,0.66,4,42,0,1,0,,0.9394084323058416,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_060,29,71,0.8722151946382326,0.47908770934953093,0.9965172007634464,0.6679036328809762,0.24306171992256076,0.24989427008342868,0.7466666666666667,8,20,0,1,0,,0.9259408503222427,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,0,42,0.8692645076181548,0.6615412685829183,0.9979774223045058,0.6885525406795192,0.28681131367412666,0.24899602729451442,0.8866666666666667,5,8,0,1,0,,0.911960983334061,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,1,43,0.8054486969394457,0.4732276098514211,0.9890941463036746,0.7443743955599544,0.2831781342017199,0.21098003435912124,0.54,14,17,0,1,0,,0.9444112436813278,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,2,44,0.8072948299578242,0.5925816102489126,0.9745383391022207,0.7714419087749604,0.20577049696387328,0.1539739500139364,0.5666666666666667,11,15,0,1,0,,0.9349138705920895,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,3,45,0.8619681677142467,0.6083974826551369,0.9746220752282972,0.7068688114369557,0.2289965096749158,0.18885208389262048,0.5666666666666667,7,20,0,1,0,,0.9254646443691876,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,4,46,0.6371925524764569,0.572030194027106,0.9980970966019573,0.4975468171054126,0.31747258509007714,0.2819343499523811,0.5333333333333333,6,19,0,1,1,ended_below_threshold,0.9312623975886186,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,5,47,0.8668885467814041,0.5077837346794699,0.9592814463936603,0.7485275226545188,0.2432874761947629,0.1883766138231417,0.49333333333333335,3,22,0,1,0,,0.9489573974448249,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,6,48,0.8841834626004849,0.6330223770758653,0.9678688688450927,0.7137121279143865,0.2081094268591811,0.22653012302132805,0.5333333333333333,8,12,0,1,0,,0.9370273188578748,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,7,49,0.8607574481849392,0.5721417233107559,0.9342564011496192,0.7853994100186485,0.25566634009209244,0.18043680203102574,0.6,2,7,0,1,0,,0.9350988875966739,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,8,50,0.8479703504480559,0.5975436301314161,0.9921476461545636,0.8016524914023389,0.21982285019456432,0.16260306783047002,0.6466666666666666,3,9,0,1,0,,0.9247809263645871,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,9,51,0.9999063463354317,0.5788660571213032,0.9999063463354317,0.859570792697369,0.20599079546557322,0.22768852325168074,0.62,33,59,0,1,0,,0.9345963314214196,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,10,52,0.7520579561839268,0.7141163898957181,0.999914715759108,0.6393831845545301,0.22856424544972936,0.21682859213303093,0.9066666666666666,12,13,0,1,1,ended_below_threshold,0.9129368063944677,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,11,53,0.7722937336873684,0.6153496256232989,0.9857606218595019,0.728560043365197,0.20133323154643396,0.17698603516272376,0.6466666666666666,43,48,0,1,1,ended_below_threshold,0.9284344230420742,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,12,54,0.9771881406204023,0.5263139326286709,0.9771881406204023,0.8327920773912467,0.21245391179119413,0.2142869604999406,0.5933333333333334,10,30,0,1,0,,0.9359990033663621,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,13,55,0.7848175035508301,0.5385224705540723,0.9834498082444265,0.710992645520109,0.21453170548665157,0.17023936017252306,0.49333333333333335,12,15,0,1,1,ended_below_threshold,0.9484942920481482,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,14,56,0.8494022500901842,0.5866016671553625,0.9786136046525805,0.7809209643575401,0.21235951035943862,0.16682083565141403,0.6866666666666666,6,11,0,1,0,,0.9253547412435204,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,15,57,0.6906008077251243,0.5893080666989637,0.978054771076561,0.5399195390677802,0.29149483618258776,0.27898930749004835,0.41333333333333333,3,9,0,1,1,ended_below_threshold,0.9463543492485682,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,16,58,0.9461684395770641,0.5171993194388439,0.9997399608513405,0.8144366645482192,0.19282707687370151,0.1746092291866002,0.8266666666666667,24,27,0,1,0,,0.9141995010245779,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,17,59,0.9636833570067851,0.5639210061418093,0.9909980416855297,0.7912949285615495,0.25471319900085615,0.1678496724884491,0.6533333333333333,24,55,0,1,0,,0.9193354449070926,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,18,60,0.843323582535108,0.6359883685380884,0.9560934347773729,0.7719123043795437,0.27668121287344283,0.17675112495880108,0.5533333333333333,15,22,0,1,0,,0.9435215505433365,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,19,61,0.8497144269125874,0.6220003711630385,0.9890156054145833,0.6774423674002933,0.3346987304083216,0.22942177919652854,0.7466666666666667,17,24,0,1,0,,0.9179522567334514,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,20,62,0.8692061899998758,0.6772530606701046,0.9753242464818519,0.7993317658956287,0.22733829170174769,0.17845512198809166,0.6066666666666667,32,37,0,1,0,,0.925372697563655,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,21,63,0.936298393251151,0.6793396774459596,0.9992039890747252,0.800360408841786,0.22681209361359378,0.18798342368678383,0.8666666666666667,29,39,0,1,0,,0.9089039677605293,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,22,64,0.8771145241831512,0.5283646690882436,0.9899695099113619,0.7674957752353938,0.20076534392201728,0.22035900588549892,0.42,6,46,0,1,0,,0.954673725353532,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,23,65,0.88738407681846,0.6721431697984512,0.999117453574189,0.729115889211969,0.70381879256239,0.27384988213737926,0.6933333333333334,5,12,0,1,0,,0.9212998301481424,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,24,66,0.9208505975281351,0.6548605873064475,0.9981087081024533,0.8070958020602662,0.2072019393808613,0.21791513951606614,0.7066666666666667,34,57,0,1,0,,0.9269501849766784,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,25,67,0.7483923407763687,0.498746128923051,0.9875376488602307,0.5699413151744117,0.2777328656715051,0.2639467343717713,0.5933333333333334,2,38,0,1,1,ended_below_threshold,0.9261141601354628,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,26,68,0.980534686954827,0.6352837774468627,0.9948727526855556,0.8670916630321923,0.19730359459011707,0.18252641086388227,0.7466666666666667,73,104,0,1,0,,0.9234368970861209,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,27,69,0.6816969515628201,0.5888272696847584,0.9969779323145486,0.5821315131282573,0.2519456844059777,0.24936006215382484,0.84,15,19,0,1,1,ended_below_threshold,0.9217831194341598,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,28,70,0.8820403822229561,0.44876519519435915,0.9968165177200482,0.7184147087444438,0.7067528528467472,0.26585554408785056,0.66,4,42,0,1,0,,0.9317551684742216,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_080,29,71,0.8724945068602916,0.4795168981890191,0.9955235567689086,0.6767502665659773,0.2464677225114395,0.24940227191627692,0.7466666666666667,8,20,0,1,0,,0.9185434837469442,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,0,42,0.8691460352382893,0.6639654260118596,0.9975318375858497,0.69292308841551,0.29078657958634685,0.2481566783951169,0.8866666666666667,5,8,0,1,0,,0.9058664701147476,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,1,43,0.804505122503593,0.4729131246568972,0.9869128674123694,0.7390282530482725,0.28219585413281806,0.21134555772205407,0.54,14,17,0,1,0,,0.9383801158337283,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,2,44,0.8059153155298188,0.5934531122495553,0.9686102128397056,0.7646135890995054,0.205627133934271,0.15357860170891377,0.56,11,15,0,1,0,,0.9293957529343614,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,3,45,0.8602318445248224,0.608686034969744,0.9716644719296466,0.7094398233439061,0.23320796087543486,0.18879446434517408,0.5666666666666667,7,20,0,1,0,,0.9214927291467596,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,4,46,0.6371393264226335,0.572463216626144,0.9978800201762184,0.4986237607876016,0.3210589542489267,0.28116011472676056,0.5333333333333333,6,19,0,1,1,ended_below_threshold,0.9265855218909794,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,5,47,0.8646149763517482,0.5084869703928016,0.9548960454441359,0.7484326528592942,0.24853736992356787,0.1882798005285789,0.48,3,22,0,1,0,,0.9440800950265382,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,6,48,0.8854970377971721,0.6307260263393574,0.9668309564224429,0.7197050174493054,0.21121837752411285,0.225418626501806,0.5333333333333333,8,12,0,1,0,,0.9332886848967322,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,7,49,0.8574019646090055,0.5696617753665613,0.9308841438490474,0.7777343487206175,0.2589697794760737,0.18199516023235987,0.58,2,7,0,1,0,,0.9282298608024542,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,8,50,0.84558380595588,0.5962778883297535,0.9907781918590598,0.7925605561649135,0.21992471270014335,0.1632085409848257,0.6466666666666666,3,9,0,1,0,,0.9194068386693848,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,9,51,0.9999033273090087,0.5800906252230023,0.9999033273090087,0.8608814084798093,0.20589855360843126,0.2268089554836933,0.6133333333333333,33,59,0,1,0,,0.9314436309674179,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,10,52,0.7545351201391548,0.7164870133446147,0.9998921144537963,0.6437728707338467,0.23112118760974493,0.21504625222207313,0.9133333333333333,60,63,0,1,1,ended_below_threshold,0.9074815774458993,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,11,53,0.7732021234595889,0.6169867747947962,0.9809233432251766,0.7267459168431791,0.201649109482328,0.17450973742302414,0.6333333333333333,43,49,0,1,1,ended_below_threshold,0.9223980320050983,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,12,54,0.9713383324018477,0.5260219329123973,0.9713383324018477,0.8257827560131955,0.21160226465943133,0.213631845182239,0.5866666666666667,10,30,0,1,0,,0.930112597575266,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,13,55,0.7833661397906712,0.5389255070119241,0.9825235236097891,0.7098864827295206,0.21710001749708957,0.16940118006083338,0.49333333333333335,12,15,0,1,1,ended_below_threshold,0.9443767138406808,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,14,56,0.8487730152088444,0.5837423414619138,0.9745333234599087,0.7746568100712895,0.21398336252982728,0.16873007600013845,0.6866666666666666,6,11,0,1,0,,0.9192401645790144,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,15,57,0.6914851505462916,0.5907174887650015,0.9759361802837763,0.5414283686107335,0.2909297109375129,0.27717645132401925,0.41333333333333333,3,9,0,1,1,ended_below_threshold,0.9414689927120962,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,16,58,0.9426201437957651,0.5187022481183499,0.9997419834437111,0.8093125640013666,0.1923140002321979,0.17446691378731113,0.82,25,27,0,1,0,,0.9100391230696092,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,17,59,0.9627790182483698,0.5672167535799324,0.9888123726081329,0.7923547034954396,0.2544738089169313,0.16785652962423142,0.66,25,55,0,1,0,,0.914369740563367,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,18,60,0.8409339660941829,0.637869504173985,0.9569916876977682,0.7647610901958218,0.2763723039650436,0.1773793826745811,0.5333333333333333,15,22,0,1,0,,0.9382442707745613,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,19,61,0.8454145636553089,0.6213278760513006,0.9895363609879699,0.6761845599600943,0.3356858872377041,0.23115912848602396,0.7466666666666667,17,24,0,1,0,,0.9127420625099095,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,20,62,0.8664030834388764,0.6783436481091669,0.9704182648148763,0.7899951733641793,0.22975152066101806,0.17990675700793113,0.6066666666666667,32,37,0,1,0,,0.9199521686008789,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,21,63,0.9343867817348966,0.6783337120672547,0.9989462014590522,0.796369257187604,0.22732179119420662,0.18932344346979402,0.8666666666666667,29,39,0,1,0,,0.9029850649754096,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,22,64,0.8748698527396742,0.5273620633628878,0.9867638378621123,0.7650168685844547,0.2050666853283918,0.22074695521727966,0.42,6,46,0,1,0,,0.9509444097297733,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,23,65,0.880548537855137,0.6700181334986821,0.9987010509234271,0.720024091553551,0.7048210960020754,0.27438086908360143,0.6933333333333334,5,12,0,1,0,,0.9146053271340713,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,24,66,0.9167518603404454,0.6584607986356467,0.9981344672659239,0.8007483169634515,0.20775952503580977,0.2178876175069365,0.7066666666666667,34,57,0,1,0,,0.9211226791923927,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,25,67,0.7465537363402704,0.5010278681734295,0.9830443110234534,0.5738519037799805,0.28415915714725754,0.26329181942440116,0.5933333333333334,2,11,0,1,1,ended_below_threshold,0.9203655829884367,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,26,68,0.9789653282016203,0.6355801717247439,0.9951250258840343,0.8599290446301416,0.1965209112629562,0.18254349341776546,0.7466666666666667,73,104,0,1,0,,0.918184529547013,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,27,69,0.6825324435844073,0.5892799791850837,0.9966045089990069,0.5831093203667803,0.25273535992666063,0.24872476417813116,0.84,15,19,0,1,1,ended_below_threshold,0.9174340425871249,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,28,70,0.8779984427619156,0.4490223200537461,0.9962387420127983,0.7108723231959818,0.7079723230283979,0.26677940536902184,0.66,4,42,0,1,0,,0.9272753792286907,tie
blocking_diagnostic_v13,disturbance_high_fmin_010_agov_100,29,71,0.8727641020999691,0.47880545596353186,0.99517612700626,0.6823963264737694,0.25056838075399224,0.24850311482999335,0.7466666666666667,8,20,0,1,0,,0.9138323427036736,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_015_agov_060,0,42,0.7640951017803526,0.5447044666800168,0.9140999837357514,0.581279646429405,0.3711213126060188,0.28692028651335166,0.4066666666666667,4,19,0,1,1,ended_below_threshold,0.9745863837307007,tie
blocking_diagnostic_v13,disturbance_high_fmin_015_agov_060,1,43,0.5979998571700973,0.375579779414557,0.8997208161535546,0.46961542107106596,0.4117356823909234,0.28434624738905423,0.15333333333333332,1,6,0,1,1,ended_below_threshold,0.9895136017114499,tie
blocking_diagnostic_v13,disturbance_high_fmin_015_agov_060,2,44,0.610770559208382,0.41757295670089434,0.8796680660709393,0.5075347770962698,0.32871192977924957,0.2249754730893369,0.12666666666666668,4,6,0,1,1,ended_below_threshold,0.9851247128250382,tie
blocking_diagnostic_v13,disturbance_high_fmin_015_agov_060,3,45,0.7727790752110318,0.4382890040141906,0.9128272278477554,0.6256799427063913,0.3097361495549066,0.22004071072222722,0.21333333333333335,6,49,0,1,1,ended_below_threshold,0.9821403471590241,tie
blocking_diagnostic_v13,disturbance_high_fmin_015_agov_060,4,46,0.46555855455167405,0.4176326091603168,0.9169801888926329,0.261870902285042,0.44164609615909883,0.34744681978454167,0.26,5,24,0,1,1,ended_below_threshold,0.9807265356680465,tie
blocking_diagnostic_v13,disturbance_high_fmin_015_agov_060,5,47,0.7174902882533614,0.3294969929931613,0.8800083986237249,0.5889760738515643,0.35052566084542636,0.24509865503171466,0.07333333333333333,3,80,0,1,1,ended_below_threshold,0.9890432301417604,tie
