test_name,scenario,run_index,seed,final_stability,min_stability,max_stability,final_trust,final_disturbance,final_cognitive_distortion,stability_rate,first_breach_step,recovery_step,stable_run,recovered_run,failure_case,failure_reason,avg_intervention_utilization
derived_trust_cap,stress_derived_cap,1,43,0.9622642221647453,0.892,0.9999999994253096,0.8236367016239547,0.6599598307548947,0.23611091885501706,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,2,44,0.9999999712855194,0.892,0.9999999984628684,0.9454734853067,0.23873003847129928,0.2402691105153673,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,3,45,0.9999932384630732,0.892,0.999999999998883,1.0,0.17118871642176883,0.11043716839693371,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,4,46,0.9999999981066195,0.892,0.9999999981066195,0.9912533323921058,0.21023518219863996,0.2343179371987647,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,5,47,0.999999999986587,0.892,0.999999999986587,0.9957052980907911,0.2632235582423235,0.12380951741567564,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,6,48,0.9999999999947501,0.892,0.9999999999947501,0.9626438329195607,0.24754787079758803,0.1734456742041252,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,7,49,0.9999999998524058,0.892,0.9999999998524058,1.0,0.2410620514535771,0.18023449765385932,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,8,50,0.9999999999974497,0.892,0.9999999999974497,1.0,0.10637809115595936,0.16751453895019588,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,9,51,0.9996924026006357,0.8866311312214405,0.9998876959251944,1.0,0.22794392607623998,0.2113856071522724,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,10,52,0.9999999999999992,0.892,0.9999999999999992,1.0,0.21167397530726653,0.1610651503827651,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,11,53,0.9999999999999979,0.892,0.9999999999999979,0.9778681747959609,0.22462444364731415,0.13603839268301487,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,12,54,0.9973050501553767,0.892,0.9999999999996753,0.9321517385671747,0.25997206634142667,0.321936330915989,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,13,55,0.9999999999502827,0.892,0.9999999999502827,0.9490607940562341,0.2777764096214028,0.17319009102975377,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,14,56,0.9999999999999983,0.892,0.9999999999999983,0.976747212242456,0.252029746735289,0.21277634531246117,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,15,57,0.9939438052760724,0.8917016188185162,0.9999999999978996,0.9809875566849512,0.2918789975553207,0.20091194116117067,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,16,58,0.9999999999999992,0.892,0.9999999999999992,1.0,0.22337322836875276,0.17330682542650352,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,17,59,0.9999563725147647,0.892,0.9999563725147647,1.0,0.1914872188942435,0.1149023303932743,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,18,60,0.9999999999993712,0.892,0.9999999999993712,1.0,0.24853969209158536,0.2416361533076562,1.0,,,1,0,0,,0.998
derived_trust_cap,stress_derived_cap,19,61,0.9999901127397757,0.892,0.999999999203151,1.0,0.16648898480103677,0.11747730591255216,1.0,,,1,0,0,,0.998
