topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
chain,50,0.01,0.02,0.0,0.077,70,112,0.0,0.1836734693877551,48,13,3,0,48,1|5|8|10|2|6|5|1|2|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,71,113,0.0,0.14285714285714285,47,13,13,0,47,14|10|2|6|5|1|2|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,72,114,0.0,0.1836734693877551,47,13,12,0,47,13|10|2|6|3|1|1|2|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,73,115,0.0,0.16326530612244897,45,13,12,0,45,4|8|10|2|6|5|1|2|4,network_wide,49
chain,50,0.01,0.02,0.0,0.077,74,116,0.0,0.16326530612244897,45,13,12,0,45,11|10|2|6|5|1|2|4,network_wide,49
chain,50,0.01,0.02,0.0,0.077,75,117,0.0,0.16326530612244897,49,13,12,0,49,11|10|2|6|5|1|2|5,network_wide,49
chain,50,0.01,0.02,0.0,0.077,76,118,0.0,0.1836734693877551,48,13,13,0,48,10|10|2|6|3|1|1|2|5|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,77,119,0.0,0.1836734693877551,47,13,12,0,47,7|10|2|6|5|1|2|5|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,78,120,0.0,0.16326530612244897,46,13,12,0,46,7|10|2|6|5|1|2|5|3,network_wide,49
chain,50,0.01,0.02,0.0,0.077,79,121,0.0,0.16326530612244897,45,13,12,0,45,6|10|2|6|5|1|2|5|4,network_wide,49
chain,50,0.01,0.02,0.0,0.077,80,122,0.0,0.1836734693877551,44,13,12,0,44,5|10|2|6|5|1|2|4|5,network_wide,49
chain,50,0.01,0.02,0.0,0.077,81,123,0.0,0.1836734693877551,43,13,12,0,43,4|10|2|6|3|1|1|2|5|6,network_wide,49
chain,50,0.01,0.02,0.0,0.077,82,124,0.0,0.1836734693877551,42,13,12,0,42,3|10|2|6|5|1|2|4|7,network_wide,49
chain,50,0.01,0.02,0.0,0.077,83,125,0.0,0.1836734693877551,41,13,12,0,41,3|10|2|6|5|1|2|4|8,network_wide,49
chain,50,0.01,0.02,0.0,0.077,84,126,0.0,0.16326530612244897,40,13,12,0,40,1|10|2|6|5|1|2|5|9,network_wide,49
