disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,1,0.0,18,60,0.9981566999559515,0.6339838134390028,1.0,0.48,0,1,0,1,0.8629046121275904,0.3868310246283284,1,1,-0.21896802611248067,0.16126941448153245,0
0.2,1,0.0,19,61,0.9999382769254169,0.8787903656103957,1.0,0.58,0,0,0,1,1.0,0.724218323161592,1,0,-0.32479982296823784,0.16070949999862358,0
0.2,1,0.01,0,42,0.9999999999999961,0.8771048735594394,1.0,1.0,0,0,0,0,0.9673118714810132,0.72951070813333,0,0,-0.23473584438077025,0.09919843619945912,0
0.2,1,0.01,1,43,0.9784980015820667,0.854984647471102,1.0,0.91,0,0,0,1,0.8666962477146011,0.7393201166204136,1,0,0.036407904611653746,0.10325814799580904,0
0.2,1,0.01,2,44,0.9990502763473829,0.9704933147374646,1.0,0.95,0,0,0,1,0.9248200039585275,0.8724681467599351,1,0,-0.04885928354167681,0.09719781913994886,0
0.2,1,0.01,3,45,0.9999993119135745,0.9998240054828909,1.0,0.84,0,0,0,1,1.0,0.9483197572087196,1,0,-0.04937027181507298,0.10082588039489972,0
0.2,1,0.01,4,46,0.9999999976147427,0.8611220082726914,1.0,0.92,0,0,0,1,1.0,0.7720985710057776,1,0,-0.07124736200412891,0.08427499073769294,0
0.2,1,0.01,5,47,0.9999999999548603,0.8466366854317143,1.0,0.93,0,0,0,1,1.0,0.7125934113677423,1,0,-0.6383577851737455,0.11036678781992769,0
0.2,1,0.01,6,48,0.9999999999961968,0.9876548412989684,1.0,0.56,0,0,0,1,1.0,0.8922286586207134,1,0,-0.22956431804070285,0.17514439857470676,0
0.2,1,0.01,7,49,0.9999999987493043,0.8790941381367137,1.0,0.93,0,0,0,1,1.0,0.761329950258148,1,0,-0.057415979798444344,0.09768964852525315,0
0.2,1,0.01,8,50,0.9999999999960236,0.6362559709292821,1.0,0.57,0,1,0,1,1.0,0.44828690039806174,1,1,-0.26279832082906246,0.20585568569657156,0
0.2,1,0.01,9,51,0.9978611190469255,0.7767220088145591,1.0,0.46,0,1,0,1,0.9000339390262287,0.5962859496248584,1,1,0.4753805999368702,0.18484279429384504,0
0.2,1,0.01,10,52,0.9999999999999988,0.8899903533911627,1.0,1.0,0,0,0,0,1.0,0.7591488375824959,0,0,-0.0913189420471658,0.09089886161087378,0
