topology,chain_length,k_D,k_C,k_T,activation_threshold,propagation_exponent,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,28,70,0.0,0.16326530612244897,43,19,1,0,43,4|1|9|5|16|6,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,29,71,0.0,0.16326530612244897,49,19,3,0,49,3|1|9|5|17|6,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,30,72,0.0,0.1836734693877551,48,19,1,0,48,2|1|1|8|5|16|6|1,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,31,73,0.0,0.16326530612244897,47,19,3,0,47,2|1|9|5|17|6|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,32,74,0.0,0.16326530612244897,46,19,1,0,46,1|9|5|17|6|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,33,75,0.0,0.14285714285714285,45,19,1,0,45,1|9|5|17|6|4,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,34,76,0.0,0.12244897959183673,44,19,1,0,44,10|5|17|6|5,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,35,77,0.0,0.14285714285714285,43,19,1,0,43,9|5|16|6|6,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,36,78,0.0,0.14285714285714285,42,19,1,0,42,8|5|16|6|7,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,37,79,0.0,0.14285714285714285,49,19,1,0,49,8|5|17|6|7,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,38,80,0.0,0.12244897959183673,48,19,75,0,48,6|5|24|7|1,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,39,81,0.0,0.14285714285714285,47,19,1,0,47,5|5|17|6|7|2,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,40,82,0.0,0.12244897959183673,46,19,3,0,46,5|5|17|6|7|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,41,83,0.0,0.14285714285714285,45,19,1,0,45,4|5|17|6|7|4,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,42,84,0.0,0.12244897959183673,44,19,3,0,44,3|5|17|6|7|5,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,43,85,0.0,0.16326530612244897,43,19,1,0,43,1|5|16|6|7|6,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,44,86,0.0,0.14285714285714285,42,19,3,0,42,1|5|17|6|7|7,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,45,87,0.0,0.14285714285714285,41,19,1,0,41,5|16|6|7|8,network_wide,126
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,46,88,0.0,0.10204081632653061,40,8,4,0,40,5|17|6|7|9,network_wide,107
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,47,89,0.0,0.08163265306122448,39,8,3,0,39,5|17|6|7|10,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,48,90,0.0,0.10204081632653061,49,8,1,0,49,4|17|6|7|10,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.07,49,91,0.0,0.10204081632653061,48,10,1,0,48,3|17|6|7|10|1,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,0,42,0.0,0.20408163265306123,47,19,4,1,47,3|4|5|1|7|2|4|1|10|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,1,43,0.0,0.22448979591836735,46,19,5,1,46,2|4|5|1|7|2|4|10|3,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,2,44,0.0,0.1836734693877551,45,19,4,0,45,2|4|5|1|10|4|1|10|4,network_wide,133
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,3,45,0.0,0.20408163265306123,44,19,4,1,44,1|4|5|1|7|2|4|1|10|5,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,4,46,0.0,0.20408163265306123,49,19,4,1,49,4|5|1|7|2|4|1|10|5,network_wide,123
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,5,47,0.0,0.22448979591836735,48,19,5,1,48,3|2|2|1|7|2|4|1|10|5|1,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,6,48,0.0,0.22448979591836735,47,19,4,1,47,3|5|1|7|2|4|10|5|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,7,49,0.0,0.24489795918367346,46,19,5,1,46,1|5|1|7|2|4|9|5|3,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,8,50,0.0,0.1836734693877551,45,19,5,0,45,1|5|1|10|4|1|10|5|4,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,9,51,0.0,0.1836734693877551,44,19,5,0,44,5|1|7|2|4|1|10|5|5,network_wide,132
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,10,52,0.0,0.1836734693877551,43,19,16,0,43,6|7|2|4|10|5|6,network_wide,127
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,11,53,0.0,0.1836734693877551,42,19,5,0,42,3|1|7|2|4|1|10|5|7,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,12,54,0.0,0.1836734693877551,41,19,6,0,41,3|1|7|2|4|1|10|5|8,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,13,55,0.0,0.22448979591836735,40,19,6,1,40,1|1|7|2|4|9|5|9,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,14,56,0.0,0.1836734693877551,39,19,5,0,39,1|1|7|2|4|1|10|5|10,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,15,57,0.0,0.1836734693877551,38,19,16,0,38,1|7|2|4|10|5|11,network_wide,119
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,16,58,0.0,0.1836734693877551,37,19,16,0,37,1|7|2|4|10|5|12,network_wide,98
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,17,59,0.0,0.14285714285714285,36,19,47,0,36,7|2|4|1|10|5|13,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,18,60,0.0,0.12244897959183673,35,19,57,0,35,10|4|1|10|5|14,network_wide,106
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,19,61,0.0,0.16326530612244897,34,19,16,0,34,6|2|4|10|5|15,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,20,62,0.0,0.14285714285714285,33,19,47,0,33,5|2|4|1|10|5|16,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,21,63,0.0,0.14285714285714285,32,19,16,0,32,4|2|4|1|10|5|17,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,22,64,0.0,0.16326530612244897,49,19,1,0,49,6|4|10|5|17,network_wide,122
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,23,65,0.0,0.20408163265306123,48,19,3,1,48,2|2|4|9|5|17|1,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,24,66,0.0,0.14285714285714285,47,19,3,0,47,4|4|1|10|5|17|2,network_wide,103
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,25,67,0.0,0.14285714285714285,46,19,1,0,46,2|4|1|10|5|17|3,network_wide,127
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,26,68,0.0,0.16326530612244897,45,19,1,0,45,1|4|1|9|5|17|4,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,27,69,0.0,0.14285714285714285,44,19,1,0,44,1|4|1|10|5|17|5,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,28,70,0.0,0.14285714285714285,43,19,1,0,43,4|1|9|5|17|6,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,29,71,0.0,0.16326530612244897,49,19,3,0,49,3|1|9|5|17|6,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,30,72,0.0,0.14285714285714285,48,19,1,0,48,2|1|10|5|17|6|1,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,31,73,0.0,0.16326530612244897,47,19,3,0,47,2|1|9|5|17|6|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,32,74,0.0,0.16326530612244897,46,19,1,0,46,1|9|5|17|6|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,33,75,0.0,0.14285714285714285,45,19,1,0,45,1|9|5|17|6|4,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,34,76,0.0,0.12244897959183673,44,19,1,0,44,1|10|5|17|6|5,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,35,77,0.0,0.10204081632653061,43,19,1,0,43,10|5|17|6|6,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,36,78,0.0,0.10204081632653061,42,19,1,0,42,9|5|17|6|7,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,37,79,0.0,0.12244897959183673,49,19,1,0,49,9|5|17|6|7,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,38,80,0.0,0.12244897959183673,48,19,75,0,48,7|5|24|7|1,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,39,81,0.0,0.14285714285714285,47,19,1,0,47,5|5|17|6|7|2,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,40,82,0.0,0.12244897959183673,46,19,4,0,46,5|5|17|6|7|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,41,83,0.0,0.12244897959183673,45,19,1,0,45,5|5|17|6|7|4,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,42,84,0.0,0.14285714285714285,44,19,3,0,44,2|5|17|6|7|5,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,43,85,0.0,0.12244897959183673,43,19,1,0,43,2|5|17|6|7|6,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,44,86,0.0,0.14285714285714285,42,19,3,0,42,1|5|17|6|7|7,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,45,87,0.0,0.12244897959183673,41,19,1,0,41,1|5|17|6|7|8,network_wide,126
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,46,88,0.0,0.10204081632653061,40,7,4,0,40,5|17|6|7|9,network_wide,107
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,47,89,0.0,0.08163265306122448,39,7,3,0,39,5|17|6|7|10,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,48,90,0.0,0.10204081632653061,49,8,1,0,49,4|17|6|7|10,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.072,49,91,0.0,0.10204081632653061,48,10,1,0,48,3|17|6|7|10|1,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,0,42,0.0,0.20408163265306123,46,19,4,1,46,3|4|5|1|7|2|4|10|3,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,1,43,0.0,0.1836734693877551,45,12,5,0,45,2|4|5|1|10|4|10|4,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,2,44,0.0,0.16326530612244897,44,12,4,0,44,2|4|5|1|10|4|1|10|5,network_wide,133
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,3,45,0.0,0.20408163265306123,44,12,4,1,44,1|4|5|1|7|2|4|1|10|5,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,4,46,0.0,0.20408163265306123,49,12,5,1,49,4|5|9|2|4|10|5,network_wide,123
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,5,47,0.0,0.16326530612244897,48,12,5,0,48,3|2|2|12|4|1|10|6|1,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,6,48,0.0,0.16326530612244897,47,12,4,0,47,3|5|12|4|10|6|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,7,49,0.0,0.22448979591836735,46,11,5,1,46,1|5|9|2|4|9|5|3,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,8,50,0.0,0.16326530612244897,45,12,5,0,45,1|5|12|4|1|10|5|4,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,9,51,0.0,0.16326530612244897,44,19,5,0,44,5|9|2|4|10|6|5,network_wide,132
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,10,52,0.0,0.1836734693877551,43,12,38,0,43,6|7|2|4|10|5|6,network_wide,127
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,11,53,0.0,0.16326530612244897,42,12,5,0,42,3|9|2|4|1|10|5|7,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,12,54,0.0,0.1836734693877551,41,12,6,0,41,3|1|7|2|4|1|10|5|8,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,13,55,0.0,0.1836734693877551,40,19,6,0,40,1|1|10|4|9|6|9,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,14,56,0.0,0.1836734693877551,39,12,5,0,39,1|1|7|2|4|1|10|5|10,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,15,57,0.0,0.16326530612244897,38,12,16,0,38,1|7|2|4|10|6|11,network_wide,119
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,16,58,0.0,0.1836734693877551,37,19,16,0,37,1|7|2|4|10|5|12,network_wide,98
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,17,59,0.0,0.14285714285714285,36,12,47,0,36,7|2|4|10|6|13,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,18,60,0.0,0.12244897959183673,35,12,57,0,35,10|4|1|10|5|14,network_wide,106
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,19,61,0.0,0.14285714285714285,34,12,16,0,34,6|2|4|10|6|15,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,20,62,0.0,0.12244897959183673,33,12,47,0,33,5|2|4|1|10|6|16,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,21,63,0.0,0.14285714285714285,32,19,47,0,32,4|2|4|10|6|17,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,22,64,0.0,0.14285714285714285,49,19,1,0,49,6|4|10|6|17,network_wide,122
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,23,65,0.0,0.20408163265306123,48,12,3,1,48,2|2|4|9|5|17|1,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,24,66,0.0,0.12244897959183673,47,12,3,0,47,4|4|1|10|6|17|2,network_wide,103
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,25,67,0.0,0.12244897959183673,46,12,1,0,46,2|4|1|10|6|17|3,network_wide,127
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,26,68,0.0,0.12244897959183673,45,12,1,0,45,1|4|1|10|6|17|4,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,27,69,0.0,0.12244897959183673,44,19,1,0,44,1|4|1|10|6|17|5,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,28,70,0.0,0.14285714285714285,43,12,1,0,43,4|1|9|5|17|6,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,29,71,0.0,0.16326530612244897,49,19,3,0,49,3|10|5|17|6,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,30,72,0.0,0.16326530612244897,48,12,1,0,48,2|10|5|17|6|1,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,31,73,0.0,0.16326530612244897,47,12,3,0,47,2|10|5|17|6|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,32,74,0.0,0.16326530612244897,46,12,1,0,46,10|5|17|6|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,33,75,0.0,0.12244897959183673,45,19,1,0,45,1|10|5|17|6|4,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,34,76,0.0,0.12244897959183673,44,12,1,0,44,10|5|17|6|5,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,35,77,0.0,0.10204081632653061,43,12,1,0,43,10|5|17|6|6,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,36,78,0.0,0.08163265306122448,42,12,1,0,42,9|6|17|6|7,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,37,79,0.0,0.12244897959183673,49,19,1,0,49,9|5|17|6|7,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,38,80,0.0,0.10204081632653061,48,19,75,0,48,8|5|24|7|1,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,39,81,0.0,0.10204081632653061,47,19,1,0,47,7|6|17|6|7|2,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,40,82,0.0,0.10204081632653061,46,12,4,0,46,5|6|17|6|7|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,41,83,0.0,0.12244897959183673,45,19,1,0,45,5|5|17|6|7|4,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,42,84,0.0,0.12244897959183673,44,11,3,0,44,3|5|17|6|7|5,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,43,85,0.0,0.10204081632653061,43,19,1,0,43,2|6|17|6|7|6,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,44,86,0.0,0.10204081632653061,42,19,3,0,42,2|6|17|6|7|7,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,45,87,0.0,0.12244897959183673,41,19,1,0,41,1|5|17|6|7|8,network_wide,126
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,46,88,0.0,0.10204081632653061,40,9,4,0,40,5|17|6|7|9,network_wide,107
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,47,89,0.0,0.08163265306122448,39,9,3,0,39,5|17|6|7|10,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,48,90,0.0,0.10204081632653061,49,8,1,0,49,4|17|6|7|10,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.074,49,91,0.0,0.10204081632653061,48,9,1,0,48,3|17|6|7|10|1,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,0,42,0.0,0.16326530612244897,46,11,4,0,46,3|4|5|12|4|10|3,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,1,43,0.0,0.1836734693877551,45,11,5,0,45,2|4|5|1|10|4|10|4,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,2,44,0.0,0.16326530612244897,44,12,4,0,44,2|4|5|1|10|4|1|10|5,network_wide,133
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,3,45,0.0,0.1836734693877551,43,12,4,0,43,1|4|5|1|7|2|4|1|10|6,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,4,46,0.0,0.1836734693877551,49,11,5,0,49,4|5|9|2|4|10|6,network_wide,123
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,5,47,0.0,0.16326530612244897,48,12,5,0,48,3|5|12|4|10|6|1,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,6,48,0.0,0.16326530612244897,47,12,4,0,47,3|5|12|4|10|6|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,7,49,0.0,0.1836734693877551,46,11,5,0,46,1|5|9|2|4|10|6|3,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,8,50,0.0,0.14285714285714285,45,11,5,0,45,1|5|12|4|1|10|6|4,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,9,51,0.0,0.16326530612244897,44,12,5,0,44,5|9|2|4|10|6|5,network_wide,132
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,10,52,0.0,0.12244897959183673,43,11,57,0,43,17|4|10|6|6,network_wide,127
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,11,53,0.0,0.14285714285714285,42,11,5,0,42,3|9|2|4|1|10|6|7,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,12,54,0.0,0.12244897959183673,41,11,47,0,41,13|2|4|1|10|6|8,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,13,55,0.0,0.14285714285714285,40,12,6,0,40,1|12|4|10|6|9,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,14,56,0.0,0.12244897959183673,39,11,5,0,39,1|12|4|1|10|6|10,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,15,57,0.0,0.14285714285714285,38,12,38,0,38,1|10|4|10|6|11,network_wide,119
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,16,58,0.0,0.16326530612244897,37,12,38,0,37,1|7|2|4|10|6|12,network_wide,98
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,17,59,0.0,0.12244897959183673,36,12,57,0,36,10|4|10|6|13,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,18,60,0.0,0.10204081632653061,35,11,57,0,35,10|4|1|10|6|14,network_wide,106
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,19,61,0.0,0.12244897959183673,34,11,57,0,34,9|4|10|6|15,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,20,62,0.0,0.12244897959183673,33,11,47,0,33,5|2|4|1|10|6|16,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,21,63,0.0,0.12244897959183673,32,11,57,0,32,7|4|10|6|17,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,22,64,0.0,0.14285714285714285,49,12,1,0,49,6|4|10|6|17,network_wide,122
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,23,65,0.0,0.16326530612244897,48,11,3,0,48,2|2|4|10|6|17|1,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,24,66,0.0,0.12244897959183673,47,11,3,0,47,4|4|1|10|6|17|2,network_wide,103
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,25,67,0.0,0.12244897959183673,46,11,1,0,46,2|4|1|10|6|17|3,network_wide,127
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,26,68,0.0,0.12244897959183673,45,11,1,0,45,1|4|1|10|6|17|4,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,27,69,0.0,0.14285714285714285,44,11,1,0,44,1|4|10|6|17|5,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,28,70,0.0,0.12244897959183673,43,12,1,0,43,4|10|6|17|6,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,29,71,0.0,0.14285714285714285,42,11,3,0,42,3|10|5|17|7,network_wide,116
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,30,72,0.0,0.14285714285714285,48,11,1,0,48,2|10|6|17|6|1,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,31,73,0.0,0.12244897959183673,40,12,3,0,40,2|10|6|17|9,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,32,74,0.0,0.14285714285714285,46,12,1,0,46,10|6|17|6|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,33,75,0.0,0.10204081632653061,45,11,1,0,45,1|10|6|17|6|4,network_wide,128
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,34,76,0.0,0.08163265306122448,37,12,1,0,37,10|6|17|12,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,35,77,0.0,0.08163265306122448,36,11,1,0,36,10|5|17|13,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,36,78,0.0,0.061224489795918366,35,11,1,0,35,9|6|17|14,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,37,79,0.0,0.08163265306122448,49,11,1,0,49,9|6|17|14,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,38,80,0.0,0.061224489795918366,48,12,75,0,48,8|6|32|1,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,39,81,0.0,0.10204081632653061,47,19,1,0,47,7|6|17|6|7|2,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,40,82,0.0,0.08163265306122448,46,11,4,0,46,5|6|17|14|3,network_wide,108
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,41,83,0.0,0.10204081632653061,45,12,1,0,45,5|5|17|14|4,network_wide,105
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,42,84,0.0,0.12244897959183673,44,11,3,0,44,3|5|17|6|7|5,network_wide,131
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,43,85,0.0,0.10204081632653061,43,11,1,0,43,2|6|17|6|7|6,network_wide,110
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,44,86,0.0,0.10204081632653061,42,12,3,0,42,2|6|17|6|7|7,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,45,87,0.0,0.10204081632653061,41,12,1,0,41,1|6|17|6|7|8,network_wide,126
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,46,88,0.0,0.08163265306122448,40,9,4,0,40,6|17|6|7|9,network_wide,107
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,47,89,0.0,0.061224489795918366,39,9,3,0,39,5|17|14|10,network_wide,117
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,48,90,0.0,0.08163265306122448,49,8,1,0,49,4|17|14|10,network_wide,124
random-sparse,50,0.01,0.02,0.0,0.25,2.0,0.076,49,91,0.0,0.10204081632653061,48,9,1,0,48,3|17|6|7|10|1,network_wide,116
random-sparse,50,0.01,0.03,0.0,0.25,2.0,0.06,0,42,0.0,0.24489795918367346,47,20,4,1,47,3|4|2|2|1|2|4|2|4|1|10|2,network_wide,111
random-sparse,50,0.01,0.03,0.0,0.25,2.0,0.06,1,43,0.0,0.2653061224489796,46,20,5,1,46,2|3|5|1|2|4|2|4|10|3,network_wide,125
random-sparse,50,0.01,0.03,0.0,0.25,2.0,0.06,2,44,0.0,0.2653061224489796,45,20,4,1,45,2|3|5|1|2|4|2|4|10|4,network_wide,133
