test_name,scenario,run_index,seed,final_stability,min_stability,max_stability,final_trust,final_disturbance,final_cognitive_distortion,stability_rate,first_breach_step,recovery_step,stable_run,recovered_run,failure_case,failure_reason,avg_intervention_utilization,first_stressor
capacity_sweep_v13,capacity_055,5,47,0.9885612684007753,0.8196569044473148,0.9999960878566294,0.8579398469607635,0.19833738199841255,0.20258248104798807,1.0,,,1,0,0,,0.5489304140828083,trust
capacity_sweep_v13,capacity_055,6,48,0.9999999987711199,0.8824316776658607,0.9999999987711199,1.0,0.0758112195834134,0.1693431505326424,1.0,,,1,0,0,,0.5488427392926386,disturbance
capacity_sweep_v13,capacity_055,7,49,0.9999886410455501,0.8817976045435539,0.9999999988288898,1.0,0.16908182627015828,0.14477380135844242,1.0,,,1,0,0,,0.5485259543480098,none
capacity_sweep_v13,capacity_055,8,50,0.9999999999999999,0.8812990088698391,0.9999999999999999,1.0,0.14435009028794613,0.15612131285431718,1.0,,,1,0,0,,0.5488945407074669,disturbance
capacity_sweep_v13,capacity_055,9,51,0.9999962172583867,0.7926094794262729,0.9999962172583867,1.0,0.12925015380523364,0.2343495833685033,0.9733333333333334,51,55,0,1,0,,0.548884121834183,trust
capacity_sweep_v13,capacity_055,10,52,0.9999999180063738,0.8831958749600782,0.9999999999999987,1.0,0.11909592297907029,0.17239896453360523,1.0,,,1,0,0,,0.5488044851997412,none
capacity_sweep_v13,capacity_055,11,53,0.9794141630028352,0.8753976809414177,0.999999955625292,0.8859138730203893,0.10768390566290634,0.1612286707914229,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,12,54,0.9999755610784941,0.8574740449839955,0.9999999999985313,1.0,0.1291731588685867,0.20598684972270506,1.0,,,1,0,0,,0.5488000929470964,disturbance
capacity_sweep_v13,capacity_055,13,55,0.9982126088603469,0.8592987547290885,0.9999999999980752,0.9206612983125778,0.14074871254285154,0.1440778352074591,1.0,,,1,0,0,,0.5489333333333318,trust
capacity_sweep_v13,capacity_055,14,56,0.9999999968780495,0.878829108935357,0.9999999968780495,1.0,0.13629063582281967,0.15892959455256506,1.0,,,1,0,0,,0.5489333333333318,none
capacity_sweep_v13,capacity_055,15,57,0.9999330555957038,0.8219735068606867,0.9999937073793654,1.0,0.11992364263317154,0.19150391249726723,1.0,,,1,0,0,,0.5489333333333318,tie
capacity_sweep_v13,capacity_055,16,58,0.999999999999863,0.8819213361427307,0.999999999999863,1.0,0.12111838063378666,0.1780337597624954,1.0,,,1,0,0,,0.5488627499526603,disturbance
capacity_sweep_v13,capacity_055,17,59,0.9999998747718066,0.8294065840636352,0.9999998747718066,1.0,0.19192726836087315,0.17134085062252952,1.0,,,1,0,0,,0.5489333333333318,tie
capacity_sweep_v13,capacity_055,18,60,0.9999978886720482,0.8794481705859718,0.999999998934276,0.9629313910591931,0.2203319424656053,0.1845057537074473,1.0,,,1,0,0,,0.5489333333333318,none
capacity_sweep_v13,capacity_055,19,61,0.9999999999629456,0.8775502409403673,0.9999999999629456,0.9303508110370273,0.26961696317116385,0.21219645520913202,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,20,62,0.9999198330527213,0.8809851746953272,0.9999999978461189,1.0,0.15041169222899978,0.17779367147435018,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,21,63,0.9999998163367924,0.879942028360133,0.9999999999981288,1.0,0.14269013693914717,0.17817979401029577,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,22,64,0.9999999996243564,0.8755198292062188,0.9999999996243564,1.0,0.12539692717059667,0.2188825867837912,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,23,65,0.9999999999367438,0.8802621928066567,0.9999999999999805,1.0,0.1320118652332551,0.18474869621263199,1.0,,,1,0,0,,0.5489333333333318,none
capacity_sweep_v13,capacity_055,24,66,0.9999994396162409,0.881041915515405,0.9999999851778164,1.0,0.13086754195233077,0.21551630312233197,1.0,,,1,0,0,,0.5488718472538092,none
capacity_sweep_v13,capacity_055,25,67,0.9991130813200888,0.82235187256645,0.999999999975236,0.8852804545007087,0.18607892812490126,0.2286977088979557,1.0,,,1,0,0,,0.5489333333333318,tie
capacity_sweep_v13,capacity_055,26,68,0.9999999913178012,0.8621737116617194,0.9999999942684363,1.0,0.10187712789770223,0.15850289182957494,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,27,69,0.9994325698654145,0.8849385617384334,0.9999999986055887,0.9484691747171266,0.1598129042696373,0.21356188825942116,1.0,,,1,0,0,,0.548662864097771,none
capacity_sweep_v13,capacity_055,28,70,0.9999999999440866,0.8803302475156471,0.9999999999440866,1.0,0.14498050925775077,0.18249396389623349,1.0,,,1,0,0,,0.548857511769058,disturbance
capacity_sweep_v13,capacity_055,29,71,0.9999999999999999,0.880005993910762,0.9999999999999999,1.0,0.14167730896214342,0.19806745723010588,1.0,,,1,0,0,,0.5489035814007602,none
