run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
80,121,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,98.333,18,0.726,0.726,0.751,100,,180,80,67,True,False,0.0,none,0,0,0
81,122,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,17,0.75,0.75,0.759,120,,180,80,66,True,False,0.0,none,0,0,0
82,123,small-world,500,True,True,0.967,1.0,1.0,6,7,0.908,0.0,0,0,0.1,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.76,0.77,0.76,120,,160,60,64,True,False,0.0,none,0,0,0
83,124,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.768,120,,160,60,66,True,False,0.0,none,0,0,0
84,125,small-world,500,True,True,0.97,1.0,1.0,8,7,0.914,0.0,0,0,0.1,0.911,0.984,0.914,6,6,1.0,0.296,1.0,96.667,28,0.746,0.749,0.746,100,,180,80,69,True,False,0.0,none,0,0,0
85,126,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.752,0.752,0.763,120,,170,70,66,True,False,0.0,none,0,0,0
86,127,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,98.333,18,0.73,0.73,0.739,100,0,,130,60,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.761,0.771,0.761,120,,170,70,67,True,False,0.0,none,0,0,0
88,129,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.755,0.755,0.767,120,,160,60,67,True,False,0.0,none,0,0,0
89,130,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.1,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.752,0.774,0.752,100,,170,70,65,True,False,0.0,none,0,0,0
